smiles,molecular_weight,logp,hbd,hba,passes_lipinski,disease_area
CS(=O)(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3,435.9,4.39,1,3,True,diabetes
O=c1[nH]cc(F)c(=O)[nH]1,130.08,-0.798,2,2,True,diabetes
CC(C)(S)[C@@H](N)C(=O)O,149.22,0.107,3,3,True,diabetes
CN(C)C(=N)NC(=N)N,129.17,-1.034,4,2,True,diabetes
C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,318.39,1.063,1,4,True,diabetes
CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,457.48,0.187,5,9,True,diabetes
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,424.39,-0.536,3,9,True,diabetes
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,480.57,-1.28,2,10,True,diabetes
NC[C@H](O)c1ccc(O)c(O)c1,169.18,0.09,4,4,True,diabetes
NC(=O)c1nc(F)cnc1O,157.1,-0.58,2,4,True,diabetes
C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],322.28,-5.854,0,7,True,diabetes
Oc1c(Br)cc(Br)c2cccnc12,302.95,3.465,1,2,True,diabetes
CCc1cc(C(N)=S)ccn1,166.25,1.278,1,2,True,diabetes
Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,458.5,1.977,4,7,True,diabetes
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,362.47,1.782,3,5,True,diabetes
CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,414.48,2.484,2,5,True,diabetes
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,285.31,2.659,0,4,True,diabetes
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,315.68,4.073,1,2,True,diabetes
Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1,461.52,1.779,2,6,True,diabetes
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,336.45,3.332,2,3,True,diabetes
Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,339.4,0.394,1,5,True,diabetes
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1,406.55,-0.857,5,8,True,diabetes
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,359.26,2.668,0,6,True,diabetes
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,327.12,3.86,2,4,True,diabetes
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,384.44,0.548,3,6,True,diabetes
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,211.22,1.617,1,3,True,diabetes
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,394.44,0.62,4,6,True,diabetes
c1ccc([C@H]2CN3CCSC3=N2)cc1,204.3,2.146,0,3,True,diabetes
CN(C)c1nc(N(C)C)nc(N(C)C)n1,210.28,0.07,0,6,True,diabetes
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,433.5,2.524,1,8,True,diabetes
COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,299.37,1.933,0,4,True,diabetes
C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,302.35,2.368,2,3,True,diabetes
O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,390.41,3.171,1,3,True,diabetes
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,369.49,1.285,2,6,True,diabetes
CN[C@]1(c2ccccc2Cl)CCCCC1=O,237.73,2.898,1,2,True,diabetes
O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,236.23,-0.211,2,5,True,diabetes
Nc1nc(=O)[nH]cc1F,129.09,-0.509,2,3,True,diabetes
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,308.33,3.61,1,4,True,diabetes
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,280.32,4.041,1,3,True,diabetes
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,336.3,2.901,2,6,True,diabetes
O=S(=O)([O-])[O-].[Na+].[Na+],142.04,-7.33,0,4,True,diabetes
Oc1ncnc2[nH]ncc12,136.11,0.058,2,4,True,diabetes
CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,310.47,4.631,0,3,True,diabetes
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,459.51,2.7,1,5,True,diabetes
O=C(O)CCCc1ccccc1,164.2,2.094,1,1,True,diabetes
N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,242.67,0.29,3,3,True,diabetes
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,472.55,1.147,1,7,True,diabetes
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,228.25,3.464,0,3,True,diabetes
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,459.56,4.881,3,5,True,diabetes
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,392.58,4.478,3,3,True,diabetes
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,337.46,4.221,1,3,True,diabetes
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,384.26,3.964,1,5,True,diabetes
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,490.63,3.074,3,5,True,diabetes
CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,496.63,3.898,1,7,True,diabetes
CC(C[N+](C)(C)C)OC(N)=O,161.22,0.176,1,2,True,diabetes
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,265.34,3.243,2,4,True,diabetes
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,479.53,3.678,1,8,True,diabetes
O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,317.34,3.384,3,3,True,diabetes
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,422.92,4.267,2,5,True,diabetes
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,474.59,1.611,1,7,True,diabetes
Oc1ncc(N(CCCl)CCCl)c(O)n1,252.1,1.172,2,5,True,diabetes
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,244.21,-3.168,4,8,True,diabetes
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,301.47,4.331,1,2,True,diabetes
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,408.88,2.266,2,7,True,diabetes
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,351.37,4.083,1,3,True,diabetes
O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,388.85,2.792,0,5,True,diabetes
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,281.4,3.887,0,2,True,diabetes
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,391.47,4.411,0,5,True,diabetes
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,304.33,2.983,3,5,True,diabetes
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,344.46,2.732,1,5,True,diabetes
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,338.44,3.462,1,5,True,diabetes
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,481.55,2.402,3,7,True,diabetes
CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,476.59,3.637,2,6,True,diabetes
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,494.53,2.938,1,7,True,diabetes
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,285.34,1.63,1,4,True,diabetes
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],346.34,2.176,1,7,True,diabetes
COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,383.38,2.884,1,6,True,diabetes
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,345.42,2.9,1,5,True,diabetes
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,434.5,2.419,2,6,True,diabetes
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,335.47,2.198,1,3,True,diabetes
CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,324.4,3.813,0,3,True,diabetes
C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,366.5,4.306,0,3,True,diabetes
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,382.53,3.821,1,3,True,diabetes
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,434.5,2.275,2,6,True,diabetes
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,428.54,4.777,1,5,True,diabetes
CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,353.51,4.655,0,3,True,diabetes
Cn1ccnc1S,114.17,0.709,1,2,True,diabetes
CCCc1cc(=O)[nH]c(=S)[nH]1,170.24,1.385,2,2,True,diabetes
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,430.55,2.773,2,5,True,diabetes
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,488.61,2.07,1,7,True,diabetes
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,305.34,2.641,0,4,True,diabetes
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,388.82,1.568,0,7,True,diabetes
CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,231.26,3.246,1,1,True,diabetes
Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,444.42,0.912,3,8,True,diabetes
N[C@]1(C(=O)O)C[C@@H]([18F])C1,132.12,-0.1,2,2,True,diabetes
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,293.73,4.158,2,2,True,diabetes
CC1CCC(C(C)C)C(O)C1,156.27,2.44,1,1,True,diabetes
[F-].[Na+],41.99,-5.992,0,0,True,diabetes
Cl.OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,345.91,4.61,1,2,True,diabetes
O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,284.25,3.241,1,4,True,diabetes
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,246.35,1.771,1,2,True,diabetes
CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,254.33,4.392,2,2,True,diabetes
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,324.46,4.049,1,2,True,diabetes
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,289.74,0.879,3,4,True,diabetes
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,310.48,4.87,1,1,True,diabetes
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,376.37,-1.724,5,8,True,diabetes
COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,339.35,3.653,1,5,True,diabetes
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,335.88,3.783,2,4,True,diabetes
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,461.5,0.094,4,6,True,diabetes
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,310.34,0.877,2,7,True,diabetes
Nc1nc(O)c2ncn(CCC(CO)CO)c2n1,253.26,-0.895,4,7,True,diabetes
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,453.46,-0.545,4,10,True,diabetes
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,277.27,1.146,1,7,True,diabetes
CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],319.86,0.867,0,3,True,diabetes
O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,318.35,2.006,3,4,True,diabetes
C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,424.54,3.051,3,4,True,diabetes
CC(N)Cc1ccc(O)cc1,151.21,1.282,2,2,True,diabetes
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,265.36,0.608,2,5,True,diabetes
